CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST007653,36,2,195.66000000000003,4,1,1,411,Dormant
CUST007654,350,6,634.95,1,3,3,133,Loyal Customers
CUST007655,31,7,765.9,4,4,4,444,Champions
CUST007656,32,4,465.68,4,2,2,422,Potential Loyalists
CUST007657,101,4,385.52,3,2,2,322,Potential Loyalists
CUST007658,154,5,413.73,2,3,2,232,Need Attention
CUST007659,270,3,265.58,1,1,1,111,Lost
CUST007660,186,4,394.01,2,2,2,222,Need Attention
CUST007661,126,6,568.04,2,3,3,233,Loyal Customers
CUST007662,107,10,848.39,3,4,4,344,Champions
CUST007663,12,5,466.58,4,3,2,432,Potential Loyalists
CUST007664,52,5,517.11,3,3,3,333,Champions
CUST007665,220,5,423.97,1,3,2,132,At Risk
CUST007666,169,4,431.17,2,2,2,222,Need Attention
CUST007667,258,5,394.92,1,3,2,132,At Risk
CUST007668,107,5,480.74,3,3,2,332,Potential Loyalists
CUST007669,116,7,806.0600000000001,2,4,4,244,Loyal Customers
CUST007670,102,4,414.86,3,2,2,322,Potential Loyalists
CUST007671,217,6,474.45000000000005,1,3,2,132,At Risk
CUST007672,155,5,571.98,2,3,3,233,Loyal Customers
CUST007673,31,8,786.9300000000001,4,4,4,444,Champions
CUST007674,142,6,617.6899999999999,2,3,3,233,Loyal Customers
CUST007675,180,6,657.8399999999999,2,3,3,233,Loyal Customers
CUST007676,236,6,883.88,1,3,4,134,Loyal Customers
CUST007677,134,8,911.9200000000001,2,4,4,244,Loyal Customers
CUST007678,255,5,510.34000000000003,1,3,3,133,Loyal Customers
CUST007679,52,9,963.13,3,4,4,344,Champions
CUST007680,40,5,550.83,4,3,3,433,Champions
CUST007681,99,6,624.8000000000001,3,3,3,333,Champions
CUST007682,357,5,635.49,1,3,3,133,Loyal Customers
CUST007683,181,3,305.12,2,1,1,211,Dormant
CUST007684,171,5,554.21,2,3,3,233,Loyal Customers
CUST007685,71,6,599.92,3,3,3,333,Champions
CUST007686,79,7,795.69,3,4,4,344,Champions
CUST007687,25,8,678.78,4,4,4,444,Champions
CUST007688,53,8,905.71,3,4,4,344,Champions
CUST007689,78,6,633.03,3,3,3,333,Champions
CUST007690,93,9,814.0,3,4,4,344,Champions
CUST007691,73,4,369.2,3,2,2,322,Potential Loyalists
CUST007692,131,10,916.39,2,4,4,244,Loyal Customers
CUST007693,55,5,486.29,3,3,2,332,Potential Loyalists
CUST007694,67,6,664.35,3,3,4,334,Champions
CUST007695,96,2,238.67000000000002,3,1,1,311,Dormant
CUST007696,144,3,267.46000000000004,2,1,1,211,Dormant
CUST007697,27,5,575.47,4,3,3,433,Champions
CUST007698,14,6,579.8499999999999,4,3,3,433,Champions
CUST007699,178,5,380.12,2,3,2,232,Need Attention
CUST007700,265,7,829.75,1,4,4,144,Loyal Customers
CUST007701,54,11,1143.89,3,4,4,344,Champions
CUST007702,62,7,671.63,3,4,4,344,Champions
CUST007703,65,6,811.15,3,3,4,334,Champions
CUST007704,51,5,510.52,3,3,3,333,Champions
CUST007705,214,3,279.65999999999997,2,1,1,211,Dormant
CUST007706,75,9,883.67,3,4,4,344,Champions
CUST007707,39,7,768.62,4,4,4,444,Champions
CUST007708,22,6,579.23,4,3,3,433,Champions
CUST007709,183,9,955.61,2,4,4,244,Loyal Customers
CUST007710,49,5,496.49,3,3,3,333,Champions
CUST007711,505,1,237.22,1,1,1,111,Lost
CUST007712,26,8,741.44,4,4,4,444,Champions
CUST007713,148,3,269.67,2,1,1,211,Dormant
CUST007714,610,4,370.56,1,2,2,122,At Risk
CUST007715,198,5,480.97,2,3,2,232,Need Attention
CUST007716,216,6,539.69,2,3,3,233,Loyal Customers
CUST007717,133,4,449.14,2,2,2,222,Need Attention
CUST007718,29,3,278.23,4,1,1,411,Dormant
CUST007719,182,5,609.77,2,3,3,233,Loyal Customers
CUST007720,72,4,435.27000000000004,3,2,2,322,Potential Loyalists
CUST007721,167,5,430.58,2,3,2,232,Need Attention
CUST007722,5,7,966.53,4,4,4,444,Champions
CUST007723,210,7,743.48,2,4,4,244,Loyal Customers
CUST007724,200,2,129.11,2,1,1,211,Dormant
CUST007725,40,2,206.1,4,1,1,411,Dormant
CUST007726,288,4,374.73,1,2,2,122,At Risk
CUST007727,208,5,545.04,2,3,3,233,Loyal Customers
CUST007728,586,4,340.16999999999996,1,2,2,122,At Risk
CUST007729,505,1,81.23,1,1,1,111,Lost
CUST007730,113,6,721.5699999999999,2,3,4,234,Loyal Customers
CUST007731,266,3,394.9,1,1,2,112,Lost
CUST007732,64,5,412.4,3,3,2,332,Potential Loyalists
CUST007733,409,5,571.55,1,3,3,133,Loyal Customers
CUST007734,295,4,404.52,1,2,2,122,At Risk
CUST007735,39,4,327.5,4,2,1,421,Need Attention
CUST007736,217,6,531.24,1,3,3,133,Loyal Customers
CUST007737,46,4,512.11,3,2,3,323,Potential Loyalists
CUST007738,365,4,540.23,1,2,3,123,At Risk
CUST007739,111,8,898.83,2,4,4,244,Loyal Customers
CUST007740,278,3,297.88,1,1,1,111,Lost
CUST007741,105,5,379.6,3,3,2,332,Potential Loyalists
CUST007742,206,4,358.08000000000004,2,2,2,222,Need Attention
CUST007743,81,5,497.09000000000003,3,3,3,333,Champions
CUST007744,22,6,654.52,4,3,3,433,Champions
CUST007745,66,2,178.28,3,1,1,311,Dormant
CUST007746,143,9,756.96,2,4,4,244,Loyal Customers
CUST007747,41,5,669.75,4,3,4,434,Champions
CUST007748,40,8,694.4399999999999,4,4,4,444,Champions
CUST007749,4,6,469.54,4,3,2,432,Potential Loyalists
CUST007750,150,5,401.18,2,3,2,232,Need Attention
CUST007751,287,2,180.63,1,1,1,111,Lost
CUST007752,191,5,597.86,2,3,3,233,Loyal Customers
CUST007753,89,12,938.53,3,4,4,344,Champions
CUST007754,81,4,429.76,3,2,2,322,Potential Loyalists
CUST007755,114,6,603.9,2,3,3,233,Loyal Customers
CUST007756,70,3,254.05,3,1,1,311,Dormant
CUST007757,100,11,1110.77,3,4,4,344,Champions
CUST007758,128,4,572.09,2,2,3,223,Need Attention
CUST007759,347,1,87.46,1,1,1,111,Lost
CUST007760,1,5,551.79,4,3,3,433,Champions
CUST007761,316,2,142.92000000000002,1,1,1,111,Lost
CUST007762,15,5,651.59,4,3,3,433,Champions
CUST007763,57,9,757.9000000000001,3,4,4,344,Champions
CUST007764,147,7,784.6800000000001,2,4,4,244,Loyal Customers
CUST007765,554,1,92.52,1,1,1,111,Lost
CUST007766,79,3,281.18,3,1,1,311,Dormant
CUST007767,32,4,344.63,4,2,2,422,Potential Loyalists
CUST007768,6,7,648.71,4,4,3,443,Champions
CUST007769,140,5,478.54999999999995,2,3,2,232,Need Attention
CUST007770,106,6,552.01,3,3,3,333,Champions
CUST007771,36,6,548.11,4,3,3,433,Champions
CUST007772,233,6,661.5699999999999,1,3,4,134,Loyal Customers
CUST007773,17,7,861.37,4,4,4,444,Champions
CUST007774,262,6,613.43,1,3,3,133,Loyal Customers
CUST007775,31,6,580.53,4,3,3,433,Champions
CUST007776,117,8,990.68,2,4,4,244,Loyal Customers
CUST007777,33,7,765.33,4,4,4,444,Champions
CUST007778,553,1,141.89,1,1,1,111,Lost
CUST007779,212,2,216.75,2,1,1,211,Dormant
CUST007780,372,5,437.93,1,3,2,132,At Risk
CUST007781,129,6,550.81,2,3,3,233,Loyal Customers
CUST007782,213,2,139.0,2,1,1,211,Dormant
CUST007783,64,6,548.57,3,3,3,333,Champions
CUST007784,279,2,190.41,1,1,1,111,Lost
CUST007785,106,7,559.92,3,4,3,343,Champions
CUST007786,129,2,163.4,2,1,1,211,Dormant
CUST007787,121,4,439.08,2,2,2,222,Need Attention
CUST007788,184,7,639.39,2,4,3,243,Loyal Customers
CUST007789,67,7,592.1,3,4,3,343,Champions
CUST007790,149,6,588.5,2,3,3,233,Loyal Customers
CUST007791,20,3,325.88,4,1,1,411,Dormant
CUST007792,65,5,504.3,3,3,3,333,Champions
CUST007793,147,7,717.94,2,4,4,244,Loyal Customers
CUST007794,89,5,478.79,3,3,2,332,Potential Loyalists
CUST007795,180,4,462.55,2,2,2,222,Need Attention
CUST007796,138,4,336.17,2,2,1,221,Need Attention
CUST007797,135,6,616.67,2,3,3,233,Loyal Customers
CUST007798,230,6,806.4,1,3,4,134,Loyal Customers
CUST007799,280,4,466.94,1,2,2,122,At Risk
CUST007800,65,5,589.78,3,3,3,333,Champions
CUST007801,91,1,118.46,3,1,1,311,Dormant
CUST007802,80,8,805.96,3,4,4,344,Champions
CUST007803,138,5,600.75,2,3,3,233,Loyal Customers
CUST007804,9,4,455.9,4,2,2,422,Potential Loyalists
CUST007805,296,3,267.46999999999997,1,1,1,111,Lost
CUST007806,251,3,299.51,1,1,1,111,Lost
CUST007807,241,4,385.34,1,2,2,122,At Risk
CUST007808,34,11,1108.97,4,4,4,444,Champions
CUST007809,158,6,527.9300000000001,2,3,3,233,Loyal Customers
CUST007810,32,6,773.15,4,3,4,434,Champions
CUST007811,95,5,529.8,3,3,3,333,Champions
CUST007812,11,4,425.32,4,2,2,422,Potential Loyalists
CUST007813,50,4,456.83,3,2,2,322,Potential Loyalists
CUST007814,427,3,294.69,1,1,1,111,Lost
CUST007815,39,4,331.28999999999996,4,2,1,421,Need Attention
CUST007816,65,3,235.03,3,1,1,311,Dormant
CUST007817,80,8,752.4300000000001,3,4,4,344,Champions
CUST007818,14,5,524.15,4,3,3,433,Champions
CUST007819,150,9,971.8000000000001,2,4,4,244,Loyal Customers
CUST007820,109,7,658.78,3,4,3,343,Champions
CUST007821,5,4,375.52,4,2,2,422,Potential Loyalists
CUST007822,43,3,286.03,4,1,1,411,Dormant
CUST007823,292,7,654.87,1,4,3,143,Loyal Customers
CUST007824,14,6,621.03,4,3,3,433,Champions
CUST007825,226,5,420.65999999999997,1,3,2,132,At Risk
CUST007826,10,4,349.47,4,2,2,422,Potential Loyalists
CUST007827,383,1,99.71,1,1,1,111,Lost
CUST007828,34,5,444.33,4,3,2,432,Potential Loyalists
CUST007829,84,3,318.24,3,1,1,311,Dormant
CUST007830,210,5,511.07,2,3,3,233,Loyal Customers
CUST007831,21,6,640.0699999999999,4,3,3,433,Champions
CUST007832,76,7,552.7,3,4,3,343,Champions
CUST007833,113,5,419.55,2,3,2,232,Need Attention
CUST007834,288,2,154.77,1,1,1,111,Lost
CUST007835,13,4,362.65999999999997,4,2,2,422,Potential Loyalists
CUST007836,158,8,836.89,2,4,4,244,Loyal Customers
CUST007837,77,3,297.24,3,1,1,311,Dormant
CUST007838,45,10,1001.96,4,4,4,444,Champions
CUST007839,109,6,518.84,3,3,3,333,Champions
CUST007840,257,5,526.9,1,3,3,133,Loyal Customers
CUST007841,6,5,591.9300000000001,4,3,3,433,Champions
CUST007842,111,4,349.03999999999996,2,2,2,222,Need Attention
CUST007843,153,4,434.64,2,2,2,222,Need Attention
CUST007844,357,3,303.67,1,1,1,111,Lost
CUST007845,234,2,129.35999999999999,1,1,1,111,Lost
CUST007846,11,3,262.52,4,1,1,411,Dormant
CUST007847,91,7,661.52,3,4,4,344,Champions
CUST007848,285,3,402.23,1,1,2,112,Lost
CUST007849,206,6,625.79,2,3,3,233,Loyal Customers
CUST007850,13,8,860.17,4,4,4,444,Champions
CUST007851,93,5,486.1,3,3,2,332,Potential Loyalists
CUST007852,165,5,549.89,2,3,3,233,Loyal Customers
CUST007853,119,7,711.9,2,4,4,244,Loyal Customers
CUST007854,258,4,493.49,1,2,3,123,At Risk
CUST007855,221,6,666.92,1,3,4,134,Loyal Customers
CUST007856,4,3,513.1800000000001,4,1,3,413,Dormant
CUST007857,121,4,662.8299999999999,2,2,4,224,Need Attention
CUST007858,92,4,549.44,3,2,3,323,Potential Loyalists
CUST007859,152,10,879.4399999999999,2,4,4,244,Loyal Customers
CUST007860,37,11,1083.77,4,4,4,444,Champions
CUST007861,55,1,77.46,3,1,1,311,Dormant
CUST007862,266,5,523.14,1,3,3,133,Loyal Customers
CUST007863,152,6,553.1899999999999,2,3,3,233,Loyal Customers
CUST007864,63,3,259.05,3,1,1,311,Dormant
CUST007865,111,5,492.25,2,3,3,233,Loyal Customers
CUST007866,191,3,305.9,2,1,1,211,Dormant
CUST007867,127,4,360.01,2,2,2,222,Need Attention
CUST007868,144,5,608.79,2,3,3,233,Loyal Customers
CUST007869,37,8,944.96,4,4,4,444,Champions
CUST007870,26,10,1296.68,4,4,4,444,Champions
CUST007871,147,8,911.4,2,4,4,244,Loyal Customers
CUST007872,228,2,221.35999999999999,1,1,1,111,Lost
CUST007873,333,8,669.1800000000001,1,4,4,144,Loyal Customers
CUST007874,449,3,229.81,1,1,1,111,Lost
CUST007875,12,7,703.79,4,4,4,444,Champions
CUST007876,54,3,311.26,3,1,1,311,Dormant
CUST007877,90,5,465.28,3,3,2,332,Potential Loyalists
CUST007878,3,7,901.84,4,4,4,444,Champions
CUST007879,145,7,876.39,2,4,4,244,Loyal Customers
CUST007880,135,6,552.6,2,3,3,233,Loyal Customers
CUST007881,148,6,551.62,2,3,3,233,Loyal Customers
CUST007882,475,5,600.21,1,3,3,133,Loyal Customers
CUST007883,74,7,772.9,3,4,4,344,Champions
CUST007884,105,8,750.05,3,4,4,344,Champions
CUST007885,161,2,237.81,2,1,1,211,Dormant
CUST007886,472,2,144.88,1,1,1,111,Lost
CUST007887,66,6,584.31,3,3,3,333,Champions
CUST007888,423,4,342.93,1,2,2,122,At Risk
CUST007889,204,4,359.39,2,2,2,222,Need Attention
CUST007890,24,5,363.04,4,3,2,432,Potential Loyalists
CUST007891,136,5,550.59,2,3,3,233,Loyal Customers
CUST007892,128,3,226.42,2,1,1,211,Dormant
CUST007893,114,2,210.6,2,1,1,211,Dormant
CUST007894,79,6,684.6,3,3,4,334,Champions
CUST007895,242,6,672.01,1,3,4,134,Loyal Customers
CUST007896,11,5,363.01,4,3,2,432,Potential Loyalists
CUST007897,2,8,689.39,4,4,4,444,Champions
CUST007898,268,5,586.06,1,3,3,133,Loyal Customers
CUST007899,123,6,685.24,2,3,4,234,Loyal Customers
CUST007900,114,3,229.7,2,1,1,211,Dormant
CUST007901,225,5,416.5,1,3,2,132,At Risk
CUST007902,45,6,461.46,4,3,2,432,Potential Loyalists
CUST007903,69,6,471.09999999999997,3,3,2,332,Potential Loyalists
CUST007904,10,7,743.0600000000001,4,4,4,444,Champions
CUST007905,14,4,394.07,4,2,2,422,Potential Loyalists
CUST007906,601,1,38.79,1,1,1,111,Lost
CUST007907,290,8,826.59,1,4,4,144,Loyal Customers
CUST007908,15,8,723.72,4,4,4,444,Champions
CUST007909,19,6,563.37,4,3,3,433,Champions
CUST007910,67,8,820.86,3,4,4,344,Champions
CUST007911,3,6,544.8100000000001,4,3,3,433,Champions
CUST007912,267,3,284.23,1,1,1,111,Lost
CUST007913,24,8,844.1,4,4,4,444,Champions
CUST007914,149,5,451.44,2,3,2,232,Need Attention
CUST007915,230,6,561.51,1,3,3,133,Loyal Customers
CUST007916,54,7,504.31,3,4,3,343,Champions
CUST007917,355,5,808.21,1,3,4,134,Loyal Customers
CUST007918,118,5,678.0,2,3,4,234,Loyal Customers
CUST007919,4,4,403.23,4,2,2,422,Potential Loyalists
CUST007920,101,4,322.1,3,2,1,321,Need Attention
CUST007921,101,4,531.54,3,2,3,323,Potential Loyalists
CUST007922,58,6,710.42,3,3,4,334,Champions
CUST007923,94,3,383.4,3,1,2,312,Dormant
CUST007924,66,7,813.0899999999999,3,4,4,344,Champions
CUST007925,263,7,625.52,1,4,3,143,Loyal Customers
CUST007926,81,7,966.28,3,4,4,344,Champions
CUST007927,179,9,901.0799999999999,2,4,4,244,Loyal Customers
CUST007928,309,6,629.66,1,3,3,133,Loyal Customers
CUST007929,279,4,471.36,1,2,2,122,At Risk
CUST007930,291,6,657.89,1,3,3,133,Loyal Customers
CUST007931,66,3,460.23,3,1,2,312,Dormant
CUST007932,50,7,627.21,3,4,3,343,Champions
CUST007933,304,4,325.43,1,2,1,121,Lost
CUST007934,364,2,235.99,1,1,1,111,Lost
CUST007935,21,6,514.04,4,3,3,433,Champions
CUST007936,158,4,373.48,2,2,2,222,Need Attention
CUST007937,125,2,222.84,2,1,1,211,Dormant
CUST007938,80,8,853.75,3,4,4,344,Champions
CUST007939,89,5,682.99,3,3,4,334,Champions
CUST007940,30,9,853.81,4,4,4,444,Champions
CUST007941,126,8,748.05,2,4,4,244,Loyal Customers
CUST007942,211,6,677.3499999999999,2,3,4,234,Loyal Customers
CUST007943,70,3,397.37,3,1,2,312,Dormant
CUST007944,3,3,251.7,4,1,1,411,Dormant
CUST007945,113,5,537.72,2,3,3,233,Loyal Customers
CUST007946,152,3,333.33,2,1,1,211,Dormant
CUST007947,201,4,589.23,2,2,3,223,Need Attention
CUST007948,208,4,426.64,2,2,2,222,Need Attention
CUST007949,26,4,404.12,4,2,2,422,Potential Loyalists
CUST007950,91,3,309.57,3,1,1,311,Dormant
CUST007951,66,6,524.76,3,3,3,333,Champions
CUST007952,297,5,476.36,1,3,2,132,At Risk
CUST007953,31,4,408.05,4,2,2,422,Potential Loyalists
CUST007954,239,2,205.37,1,1,1,111,Lost
CUST007955,155,7,685.42,2,4,4,244,Loyal Customers
CUST007956,268,4,551.11,1,2,3,123,At Risk
CUST007957,269,2,172.53,1,1,1,111,Lost
CUST007958,182,6,680.52,2,3,4,234,Loyal Customers
CUST007959,112,7,757.4,2,4,4,244,Loyal Customers
CUST007960,43,5,564.02,4,3,3,433,Champions
CUST007961,61,7,602.31,3,4,3,343,Champions
CUST007962,56,5,534.14,3,3,3,333,Champions
CUST007963,10,9,1289.97,4,4,4,444,Champions
CUST007964,40,6,644.66,4,3,3,433,Champions
CUST007965,129,6,562.12,2,3,3,233,Loyal Customers
CUST007966,81,6,696.54,3,3,4,334,Champions
CUST007967,10,9,1029.9,4,4,4,444,Champions
CUST007968,172,7,857.22,2,4,4,244,Loyal Customers
CUST007969,11,5,341.01,4,3,2,432,Potential Loyalists
CUST007970,105,7,760.51,3,4,4,344,Champions
CUST007971,287,3,249.67000000000002,1,1,1,111,Lost
CUST007972,40,8,770.19,4,4,4,444,Champions
CUST007973,21,5,527.95,4,3,3,433,Champions
CUST007974,417,1,130.98,1,1,1,111,Lost
CUST007975,68,9,973.06,3,4,4,344,Champions
CUST007976,154,8,808.4,2,4,4,244,Loyal Customers
CUST007977,121,2,118.55000000000001,2,1,1,211,Dormant
CUST007978,484,4,398.92,1,2,2,122,At Risk
CUST007979,324,2,278.90999999999997,1,1,1,111,Lost
CUST007980,479,3,226.48,1,1,1,111,Lost
CUST007981,33,5,605.64,4,3,3,433,Champions
CUST007982,70,6,533.74,3,3,3,333,Champions
CUST007983,9,5,566.89,4,3,3,433,Champions
CUST007984,6,6,571.13,4,3,3,433,Champions
CUST007985,127,1,214.14,2,1,1,211,Dormant
CUST007986,307,6,558.98,1,3,3,133,Loyal Customers
CUST007987,117,5,641.0699999999999,2,3,3,233,Loyal Customers
CUST007988,42,5,412.35,4,3,2,432,Potential Loyalists
CUST007989,15,4,340.0,4,2,2,422,Potential Loyalists
CUST007991,427,3,335.52,1,1,1,111,Lost
CUST007992,168,4,414.87,2,2,2,222,Need Attention
CUST007993,1,7,630.26,4,4,3,443,Champions
CUST007994,303,4,399.6,1,2,2,122,At Risk
CUST007995,112,4,378.27,2,2,2,222,Need Attention
CUST007996,24,5,509.77,4,3,3,433,Champions
CUST007997,61,3,185.03,3,1,1,311,Dormant
CUST007998,74,6,602.01,3,3,3,333,Champions
CUST007999,125,3,281.5,2,1,1,211,Dormant
CUST008000,52,5,410.29,3,3,2,332,Potential Loyalists
CUST008001,121,6,641.78,2,3,3,233,Loyal Customers
CUST008002,602,2,251.61,1,1,1,111,Lost
CUST008003,215,6,685.61,2,3,4,234,Loyal Customers
CUST008004,63,5,406.65999999999997,3,3,2,332,Potential Loyalists
CUST008005,17,4,538.47,4,2,3,423,Potential Loyalists
CUST008006,36,5,768.56,4,3,4,434,Champions
CUST008007,121,5,494.66,2,3,3,233,Loyal Customers
CUST008008,13,12,1074.88,4,4,4,444,Champions
CUST008009,50,5,462.66,3,3,2,332,Potential Loyalists
CUST008010,51,5,486.6,3,3,2,332,Potential Loyalists
CUST008011,11,4,515.6,4,2,3,423,Potential Loyalists
CUST008012,256,9,725.77,1,4,4,144,Loyal Customers
CUST008013,433,2,440.54999999999995,1,1,2,112,Lost
CUST008014,475,3,216.96999999999997,1,1,1,111,Lost
CUST008015,68,6,620.8,3,3,3,333,Champions
CUST008016,1,2,268.24,4,1,1,411,Dormant
CUST008017,84,8,660.67,3,4,3,343,Champions
CUST008018,92,5,538.6700000000001,3,3,3,333,Champions
CUST008019,394,3,243.33,1,1,1,111,Lost
CUST008020,83,4,367.07,3,2,2,322,Potential Loyalists
CUST008021,228,3,259.7,1,1,1,111,Lost
CUST008022,118,8,867.53,2,4,4,244,Loyal Customers
CUST008023,25,11,1027.95,4,4,4,444,Champions
CUST008024,471,2,215.77999999999997,1,1,1,111,Lost
CUST008025,254,5,512.96,1,3,3,133,Loyal Customers
CUST008026,33,4,430.53,4,2,2,422,Potential Loyalists
CUST008027,44,7,656.49,4,4,3,443,Champions
CUST008028,99,6,596.62,3,3,3,333,Champions
CUST008029,9,10,1003.44,4,4,4,444,Champions
CUST008030,146,1,86.4,2,1,1,211,Dormant
CUST008031,23,6,577.54,4,3,3,433,Champions
CUST008032,10,7,726.43,4,4,4,444,Champions
CUST008033,41,2,132.44,4,1,1,411,Dormant
CUST008034,179,5,477.93,2,3,2,232,Need Attention
CUST008035,24,3,327.74,4,1,1,411,Dormant
CUST008036,24,2,166.32,4,1,1,411,Dormant
CUST008037,323,4,327.86,1,2,1,121,Lost
CUST008038,233,7,665.34,1,4,4,144,Loyal Customers
CUST008039,170,2,150.92000000000002,2,1,1,211,Dormant
CUST008040,482,5,399.98,1,3,2,132,At Risk
CUST008041,371,3,382.24,1,1,2,112,Lost
CUST008042,233,3,313.08000000000004,1,1,1,111,Lost
CUST008043,56,3,344.67,3,1,2,312,Dormant
CUST008044,179,4,369.51,2,2,2,222,Need Attention
CUST008045,300,5,417.76,1,3,2,132,At Risk
CUST008046,84,4,474.79,3,2,2,322,Potential Loyalists
CUST008047,186,3,263.0,2,1,1,211,Dormant
CUST008048,69,8,788.44,3,4,4,344,Champions
CUST008049,89,5,455.84999999999997,3,3,2,332,Potential Loyalists
CUST008050,81,1,91.4,3,1,1,311,Dormant
CUST008051,37,6,729.6,4,3,4,434,Champions
CUST008052,50,7,635.95,3,4,3,343,Champions
CUST008054,79,4,444.78,3,2,2,322,Potential Loyalists
CUST008055,111,4,571.57,2,2,3,223,Need Attention
CUST008056,83,4,450.74,3,2,2,322,Potential Loyalists
CUST008057,330,5,469.27,1,3,2,132,At Risk
CUST008058,93,6,608.0,3,3,3,333,Champions
CUST008059,115,3,301.22,2,1,1,211,Dormant
CUST008060,53,4,421.38,3,2,2,322,Potential Loyalists
CUST008061,3,5,406.11,4,3,2,432,Potential Loyalists
CUST008062,8,8,895.83,4,4,4,444,Champions
CUST008063,86,3,255.99,3,1,1,311,Dormant
CUST008064,165,3,316.36,2,1,1,211,Dormant
CUST008065,20,6,767.21,4,3,4,434,Champions
CUST008066,34,4,334.2,4,2,1,421,Need Attention
CUST008067,34,5,397.98,4,3,2,432,Potential Loyalists
CUST008068,134,5,536.0,2,3,3,233,Loyal Customers
CUST008069,4,5,562.03,4,3,3,433,Champions
CUST008070,20,7,795.4,4,4,4,444,Champions
CUST008071,80,7,635.53,3,4,3,343,Champions
CUST008072,83,9,900.37,3,4,4,344,Champions
CUST008073,9,3,262.73,4,1,1,411,Dormant
CUST008074,223,3,399.87,1,1,2,112,Lost
CUST008075,302,4,376.58,1,2,2,122,At Risk
CUST008076,40,9,954.98,4,4,4,444,Champions
CUST008077,320,3,300.97999999999996,1,1,1,111,Lost
CUST008078,87,2,168.31,3,1,1,311,Dormant
CUST008079,274,4,374.09000000000003,1,2,2,122,At Risk
CUST008080,199,6,685.03,2,3,4,234,Loyal Customers
CUST008081,33,3,394.31000000000006,4,1,2,412,Dormant
CUST008082,21,4,354.68,4,2,2,422,Potential Loyalists
CUST008083,83,5,431.95,3,3,2,332,Potential Loyalists
CUST008084,432,6,495.79999999999995,1,3,3,133,Loyal Customers
CUST008085,99,4,408.3,3,2,2,322,Potential Loyalists
CUST008086,59,7,746.94,3,4,4,344,Champions
CUST008087,31,6,621.05,4,3,3,433,Champions
CUST008088,310,3,306.47,1,1,1,111,Lost
CUST008089,21,4,383.24,4,2,2,422,Potential Loyalists
CUST008090,75,6,543.48,3,3,3,333,Champions
CUST008091,43,4,364.71,4,2,2,422,Potential Loyalists
CUST008092,26,2,231.06,4,1,1,411,Dormant
CUST008093,27,5,476.91,4,3,2,432,Potential Loyalists
CUST008094,15,2,148.25,4,1,1,411,Dormant
CUST008095,379,5,516.11,1,3,3,133,Loyal Customers
CUST008096,238,4,347.55,1,2,2,122,At Risk
CUST008097,121,5,651.1,2,3,3,233,Loyal Customers
CUST008098,26,7,418.59000000000003,4,4,2,442,Potential Loyalists
CUST008099,16,4,535.73,4,2,3,423,Potential Loyalists
CUST008100,18,6,647.09,4,3,3,433,Champions
CUST008101,324,8,781.84,1,4,4,144,Loyal Customers
CUST008102,505,3,379.34,1,1,2,112,Lost
CUST008103,97,3,400.65999999999997,3,1,2,312,Dormant
CUST008104,690,1,116.5,1,1,1,111,Lost
CUST008105,375,3,325.78999999999996,1,1,1,111,Lost
CUST008106,220,4,476.27,1,2,2,122,At Risk
CUST008107,621,2,200.04,1,1,1,111,Lost
CUST008108,16,6,522.92,4,3,3,433,Champions
CUST008109,348,2,227.01,1,1,1,111,Lost
CUST008110,91,6,819.55,3,3,4,334,Champions
CUST008111,94,8,679.6,3,4,4,344,Champions
CUST008112,57,3,356.89,3,1,2,312,Dormant
CUST008113,66,5,489.49,3,3,2,332,Potential Loyalists
CUST008114,62,7,551.03,3,4,3,343,Champions
CUST008115,93,5,508.66999999999996,3,3,3,333,Champions
CUST008116,56,5,456.89,3,3,2,332,Potential Loyalists
CUST008117,153,2,133.29,2,1,1,211,Dormant
CUST008118,60,5,544.7,3,3,3,333,Champions
CUST008119,324,6,658.53,1,3,3,133,Loyal Customers
CUST008120,350,6,553.49,1,3,3,133,Loyal Customers
CUST008121,137,9,1078.54,2,4,4,244,Loyal Customers
